time (min)	Molar Mass 1	time (min)	Molar Mass 2	time (min)	LS	time (min)	UV
				30.6588568566806	0.636819500346335	30.6589092070137	0.703234649969024
				30.6670466425076	0.636799349875551	30.6670989928407	0.700010138508507
				30.6752364283345	0.632874866680116	30.6752887786676	0.696794635616963
				30.6834262141615	0.662262557621346	30.6834785644946	0.693428470289331
				30.6916159999884	0.669774011214267	30.6916683503216	0.689916202754981
				30.6998057858154	0.643492789578659	30.6998581361485	0.686438914448252
				30.7079955716424	0.617211567943057	30.7080479219755	0.682977516134653
				30.7161853574693	0.594974297607666	30.7162377078024	0.679527998299818
				30.7243751432963	0.597029030351141	30.7244274936294	0.676119579823163
				30.7325649291233	0.593560882244283	30.7326172794564	0.672747534516539
				30.7407547149502	0.590092734137419	30.7408070652833	0.669502964438878
				30.7489445007772	0.593360470834271	30.7489968511103	0.666406708012843
				30.7571342866042	0.61276308978837	30.7571866369373	0.663410799216468
				30.7653240724311	0.618085618924065	30.7653764227642	0.660352062479682
				30.7735138582581	0.612978647482001	30.7735662085912	0.657196932292697
				30.781703644085	0.607871676039942	30.7817559944182	0.654045384071831
				30.789893429912	0.606150840916563	30.7899457802451	0.65095814434619
				30.798083215739	0.604430005793173	30.7981355660721	0.648022165683207
				30.8062730015659	0.577212944788516	30.806325351899	0.645192265321997
				30.8144627873929	0.562727998092559	30.814515137726	0.64236090528353
				30.8226525732199	0.556041948753876	30.822704923553	0.639549363610057
				30.8308423590468	0.552400291658743	30.8308947093799	0.636787996907764
				30.8390321448738	0.56717730071206	30.8390844952069	0.634103688001334
				30.8472219307007	0.560968220578071	30.8472742810338	0.631534241565489
				30.8554117165277	0.554759140444083	30.8554640668608	0.629017536591185
				30.8636015023547	0.538855688213196	30.8636538526878	0.626497865959554
				30.8717912881816	0.536295071095168	30.8718436385147	0.623908887504572
				30.8799810740086	0.547106500877797	30.8800334243417	0.621173391362609
				30.8881708598356	0.548438216916139	30.8882232101687	0.618336779660666
				30.8963606456625	0.538471251633986	30.8964129959956	0.615471595963043
				30.9045504314895	0.528504286351837	30.9046027818226	0.612684922501597
				30.9127402173164	0.540232599510918	30.9127925676496	0.609960329418735
				30.9209300031434	0.546766051892394	30.9209823534765	0.607217084503988
				30.9291197889704	0.551925950191345	30.9291721393035	0.604474112847542
				30.9373095747973	0.545276074268217	30.9373619251304	0.601783679636578
				30.9454993606243	0.538626198345077	30.9455517109574	0.599133796782575
				30.9536891464513	0.534152037564783	30.9537414967844	0.596468022847899
				30.9618789322782	0.518779655138137	30.9619312826113	0.59378552486484
				30.9700687181052	0.51679560472648	30.9701210684383	0.591199613836927
				30.9782585039321	0.514811554314829	30.9783108542653	0.588671035013676
				30.9864482897591	0.508202347414638	30.9865006400922	0.586097002949101
				30.9946380755861	0.499136671359193	30.9946904259192	0.583557734197331
				31.002827861413	0.518151715664023	31.0028802117461	0.58105142738548
				31.01101764724	0.539017938357113	31.0110699975731	0.578459626377184
				31.019207433067	0.530890428967328	31.0192597834001	0.575837254695247
				31.0273972188939	0.522762919577542	31.027449569227	0.573324161651044
				31.0355870047209	0.493065110393473	31.035639355054	0.570892047712999
				31.0437767905478	0.495632913286949	31.043829140881	0.568464279826426
				31.0519665763748	0.492196037016662	31.0520189267079	0.566002867134027
				31.0601563622018	0.48875916074638	31.0602087125349	0.563570791156119
				31.0683461480287	0.4867543750099	31.0683984983618	0.561083171458854
				31.0765359338557	0.487068813222461	31.0765882841888	0.558549162702707
				31.0847257196827	0.482144704558368	31.0847780700158	0.556137086739783
				31.0929155055096	0.477220595894269	31.0929678558427	0.553827442876285
				31.1011052913366	0.482475613881828	31.1011576416697	0.551583352312409
				31.1092950771635	0.481399159957199	31.1093474274967	0.549436884737036
				31.1174848629905	0.480322706032564	31.1175372133236	0.547292937157902
				31.1256746488175	0.465356720978881	31.1257269991506	0.545047886320281
				31.1338644346444	0.465497963471606	31.1339167849775	0.54280294755253
				31.1420542204714	0.464240275320365	31.1421065708045	0.540641936399738
				31.1502440062984	0.46298258716913	31.1502963566315	0.538520526251142
				31.1584337921253	0.463197049453381	31.1584861424584	0.536423375319134
				31.1666235779523	0.462407725930021	31.1666759282854	0.53428220446118
				31.1748133637793	0.461618402406667	31.1748657141124	0.532093204580622
				31.1830031496062	0.47986416469236	31.1830554999393	0.529926407252317
